	N2_mockRNAi_1	N2_mockRNAi_2	N2_rege1RNAi_1	N2_rege1RNAi_2	glp1_mockRNAi_1	glp1_mockRNAi_2	glp1_rege1RNAi_1	glp1_rege1RNAi_2
WBGene00019549	3.883733382	3.750843922	3.172045082	3.310741453	4.592366937	4.378109038	3.473663856	3.815593777
WBGene00019550	7.713343013	8.100957171	7.618104996	7.249890868	7.34514661	7.461830507	7.424111073	6.960427905
WBGene00019551	3.312049054	3	4.471531936	3.566269616	3.161636323	3	3.175740279	3.915859522
WBGene00019552	3	3	3	3	3.161636323	3	3	3
WBGene00006308	7.132632333	7.119907722	7.040177124	7.397036723	7.370174489	7.509362575	6.662085444	7.08410425
WBGene00019553	3	3	3	3	3	3	3	3.172065523
WBGene00019555	4.821886463	5.424860882	5.300500813	4.957595178	6.323397089	5.862764229	5.902496678	6.039175716
WBGene00044778	3	3	3	3	3.161636323	3.167385061	3.175740279	3
WBGene00019556	4.870331863	5.461090436	5.262924102	5.044213965	6.020289885	5.934165554	5.999164422	6.245939268
WBGene00019557	3.445943361	3	3.172045082	3	3	3	3	3
WBGene00019558	3.445943361	3.184667984	3.325741999	3.678849386	3	3.691628499	3	3.172065523
WBGene00019559	3.164444999	3	3	3	3	3	3	3
WBGene00019560	3	3	3	3	3	3	3	3
WBGene00019561	7.995851793	7.637911112	7.773158848	7.453518535	8.543610728	8.524368704	8.676196029	8.457504489
WBGene00019562	3.312049054	3.863409062	3.172045082	3.444155505	3.871753528	4.508589298	4.424422326	4.536080739
WBGene00019563	7.247129473	6.846235273	7.22740383	6.792694753	7.311086046	7.148191618	7.693343057	7.526109458
WBGene00003943	9.715254254	9.47035065	10.60195397	10.40703136	10.10656382	10.07254464	10.4413797	10.44949357
WBGene00010715	4.219142721	4.242177977	4.009515923	3.880652209	6.544727569	6.405399837	7.025575845	6.525272477
WBGene00003529	3.883733382	4.156395598	3	3.678849386	3.306974015	3.317352977	3.93115879	3.915859522
WBGene00010716	4.870331863	4.541899042	5.058787797	4.423532435	5.187974495	5.373708926	4.619507671	5.184842384
WBGene00004257	9.736645394	9.914355393	9.569515245	9.645907833	9.963144887	10.03243484	9.594001486	9.847120354
WBGene00003757	3.786102089	4.242177977	4.180494385	3.310741453	4.803085268	4.738725169	5.083586551	4.471648197
WBGene00010717	3	3.184667984	3	3	3	3	3	3.32577875
WBGene00010718	3.312049054	3.750843922	3.707765223	3.566269616	4.204207141	3.797533271	4.025986116	3.707835725
WBGene00019564	8.075496039	7.52264689	7.384377702	7.659630308	8.676628675	8.504957975	8.153327385	8.599954457
WBGene00005953	3.681381128	3.34835794	4.097536574	3.566269616	3.775118483	3	3.473663856	3.591374561
WBGene00019568	5.208531476	5.001520655	4.871742386	5.085648122	6.020289885	5.407553769	5.468331706	5.570498269
WBGene00019569	6.477901035	6.343295601	6.283796745	6.577210942	6.235330645	6.149479156	6.421666143	6.374846049
WBGene00005836	4.427760582	3.967823512	4.258940229	4.215304267	4.411302243	4.308158984	4.198769781	4.536080739
WBGene00019565	3.786102089	4.323144747	3.591313418	3.566269616	5.110878604	5.191440263	3.82965727	4.333449363
WBGene00019566	3	3	3	3	3.161636323	3.167385061	3	3
WBGene00005230	3	3	3	3	3	3	3	3
WBGene00005233	3	3	3	3	3	3.167385061	3	3
WBGene00005234	3	3	3.172045082	3	3	3	3	3.172065523
WBGene00019567	3.164444999	3	3	3	3	3	3	3
WBGene00019579	4.609987739	4.242177977	4.333339693	4.057659929	4.803085268	5.069890873	5.363284135	5.102130782
WBGene00019580	4.821886463	4.951462092	5.224342426	4.357407004	5.521604569	5.535511467	5.127019131	5.102130782
WBGene00019570	3.681381128	3.495353523	3.172045082	3	3.671542928	3.453189218	3.473663856	3.707835725
WBGene00019571	4.771757581	3.967823512	4.768262359	3.971869056	4.851284172	4.738725169	4.619507671	4.968429636
WBGene00019572	9.967115882	9.707483082	9.68766925	9.27928655	9.766663261	9.787756291	10.01255602	9.921367383
WBGene00004369	9.102915318	9.183716257	8.998810497	8.991178757	9.319024283	9.442806904	9.240643626	9.463947782
WBGene00019573	3.568459649	3.34835794	3.172045082	3.444155505	3.306974015	3.167385061	3.332378776	3.32577875
WBGene00019574	3	3.184667984	3.172045082	3	3	3	3.175740279	3
WBGene00019575	3.164444999	3	3	3.163720912	3.559952221	3.453189218	3.175740279	3.591374561
WBGene00019576	7.624336697	7.692264221	7.375601918	7.268001608	7.185112442	7.461830507	6.842276574	7.275544055
WBGene00019577	6.695186557	6.804545235	6.556506287	6.158883884	6.616208802	6.371503826	6.15415784	6.321004217
WBGene00019578	8.14113429	8.242981717	8.178313589	8.332579288	7.701278776	7.816992205	7.557081022	7.725782042
WBGene00010719	7.778257602	7.330397292	7.469318844	7.012723719	7.489187922	7.835758935	8.254710624	8.095403104
WBGene00010720	11.31256074	11.00815409	11.11033578	11.0956672	10.96010197	11.04584264	11.18960462	11.16182927
WBGene00010721	9.588861488	9.429792651	9.374090396	9.249972617	9.19610753	9.317114407	9.687628386	9.42619491
WBGene00010722	6.612156806	6.455299966	6.245776611	6.158883884	6.422437287	6.405399837	6.719963394	6.357121103
WBGene00001805	4.71982399	5.186006019	5.01425045	4.605462309	4.986912363	5.229782818	5.399156615	5.33726943
WBGene00010723	7.700002086	7.539687829	7.312629648	6.901109178	7.79050605	7.949260951	7.736046432	7.603320898
WBGene00010724	7.828164991	8.157248564	8.687484003	8.695798054	8.517711183	8.33948589	8.951532071	8.867444069
WBGene00010725	10.59942412	10.46107465	10.33965216	10.34012735	10.70943752	10.67144785	10.80866855	10.77811943
WBGene00010726	10.11014179	10.26752252	9.951029922	10.09206368	10.28933406	10.29453603	9.969957399	10.14829843
WBGene00044143	4.06116351	4.541899042	4.333339693	5.240420402	4.534500708	4.234643761	4.895465829	4.471648197
WBGene00019582	3	3.495353523	3.172045082	3.678849386	4.204207141	4.378109038	4.353055734	3.815593777
WBGene00006925	16.46238116	17.29655646	15.35777186	15.85326672	16.01604476	16.04290159	14.84703058	14.76476758
WBGene00004999	12.30175954	12.4147865	12.55810297	13.06912826	12.30122921	12.28478458	13.19261682	12.71261529
WBGene00019583	3	3	3	3	3	3	3	3
WBGene00019584	7.94586556	8.206098716	8.001367042	8.297742655	8.008092012	8.043759692	7.87627643	7.725782042
WBGene00044698	7.344656403	7.66145648	7.435940083	7.638903696	7.674737761	7.705773844	7.844103593	7.510158617
WBGene00019593	7.595807461	7.605907343	7.02902757	8.119707748	7.727340329	7.570396583	6.868104383	7.676609144
WBGene00044361	3.164444999	3	3	3	3	3	3	3
WBGene00019585	4.71982399	4.789936556	4.471531936	4.288104535	4.276592652	3.797533271	4.025986116	4.180595991
WBGene00019586	8.692333389	8.508335283	8.776844481	8.483583283	9.357079219	9.469088855	8.468180753	9.510793008
WBGene00019587	6.883989563	6.624580145	6.374681754	7.034046608	6.602193085	6.454795853	5.288747021	6.061237557
WBGene00019588	4.219142721	4.899603971	4.097536574	5.044213965	4.753220266	4.738725169	4.492424369	4.097633432
WBGene00019589	7.309950077	7.722427815	7.105323357	8.374974476	7.541537048	7.055168085	6.404119032	7.366945435
WBGene00019590	8.038875139	8.024332665	7.746178625	8.358165603	8.224828076	8.070414961	7.763828905	8.232957892
WBGene00019591	7.624336697	8.162758762	7.595608769	7.746156174	8.029197157	8.117187479	7.641870385	7.580588232
WBGene00019592	7.765506252	8.464390557	7.533845254	8.644732473	8.034425552	7.692107242	6.789191001	7.610819544
WBGene00010727	12.19346971	12.0472866	11.79618185	11.36383442	12.38419683	12.54044324	12.30468609	12.2413106
WBGene00010728	5.317376462	5.270095518	5.507468411	5.044213965	6.500074604	6.129337526	6.15415784	6.186960903
WBGene00010729	3	3	3	3	3	3	3	3
WBGene00001053	7.301141453	7.470282012	6.476686879	6.675466473	7.511856246	7.370400012	6.967026091	7.647739052
WBGene00019599	10.86525767	10.94159815	11.10835078	10.91925682	10.64424574	10.56768537	10.66504353	11.02750605
WBGene00044540	3	3	3	3	3	3	3	3
WBGene00044541	3.445943361	3.34835794	3.591313418	3.444155505	3.962320089	3.691628499	3.473663856	3.591374561
WBGene00019600	12.68235345	12.20314519	12.54029891	12.35556892	12.26443522	12.34524666	12.26027091	12.21971112
WBGene00019601	6.221986053	5.564620517	5.53925027	5.165108763	6.160789784	5.680983505	5.288747021	5.899212426
WBGene00019602	3	3	3	3	3	3	3	3
WBGene00019603	3.568459649	3.34835794	3.172045082	3.783276423	3.161636323	3.577329224	3.93115879	3.172065523
WBGene00019604	3	3.184667984	3	3	3	3	3	3
WBGene00044539	3.445943361	3.184667984	3	3.163720912	3.161636323	3.317352977	3	3.591374561
WBGene00019594	3.445943361	4.242177977	4.333339693	3.163720912	3.559952221	4.628241229	4.277974249	3.815593777
WBGene00019595	10.50477401	10.46999174	10.48340854	10.50763436	10.55883521	10.48984546	10.65673209	10.37107829
WBGene00000626	8.520842259	7.52264689	8.596003598	8.692449345	6.774565226	4.98276798	6.235780703	6.772628886
WBGene00019596	4.771757581	4.608019428	4.820929961	4.138634266	5.296404029	5.026986984	5.16918229	4.656906699
WBGene00019597	6.477901035	6.624580145	6.39219136	5.881496723	6.917246199	7.097254024	7.125326176	7.05141203
WBGene00003062	11.91255081	11.83548788	11.45406438	11.60599004	11.11865411	11.16379086	10.78513742	11.11579697
WBGene00019598	6.681675878	7.270410906	6.850536419	6.54786341	9.082074943	8.787962988	8.902384956	8.739889799
WBGene00045387	7.14252858	6.747015629	6.924603183	6.288741305	7.117745202	7.138146961	7.850595814	7.217787926
WBGene00003009	12.15059285	12.06799024	11.98687856	12.10094286	11.96680557	11.87751598	11.8087855	11.96199365
WBGene00019605	11.40692687	11.12496553	11.66097401	10.3054747	11.74477971	11.74604245	11.60932044	11.66880921
WBGene00019606	12.9764864	12.78427855	12.82992173	12.74898729	13.01777905	12.9626649	13.04192125	12.99318842
WBGene00019607	9.215019505	9.026380221	9.09550587	9.057757483	9.642051	9.633632828	9.999469862	9.682521739
WBGene00019608	12.74235518	12.40842249	12.64053961	12.67265525	12.34528288	12.36017694	12.0103259	12.44643653
WBGene00004951	13.42555667	13.55124167	13.43112853	13.68541665	13.28659186	13.35569663	13.41943485	13.27313091
WBGene00019609	8.62686766	8.648463632	8.380454946	8.187882004	9.528062188	9.578987635	9.611308971	9.290368046
WBGene00019611	8.509415895	8.698639582	8.335909416	8.525589288	8.608149965	8.569915855	8.220031094	8.440772286
WBGene00019612	8.738738808	9.035419258	8.289944531	8.719023876	8.977378767	8.875212544	8.451193654	8.691203573
WBGene00001685	10.66354342	11.18034552	10.84543496	10.65426171	11.64960712	11.51862087	11.57346585	11.13672592
WBGene00001684	8.454862599	8.932731313	8.553838441	8.540565961	9.167838576	9.196457916	9.159303319	8.719225125
WBGene00003124	8.136189867	8.273862165	7.284776721	8.134590161	8.676628675	8.656910772	8.344843342	8.622386351
WBGene00019613	3.568459649	3.750843922	3.325741999	3.678849386	3.775118483	3.691628499	3.602338481	3.32577875
WBGene00019614	3	3.495353523	3.591313418	3.310741453	3.161636323	3	3.332378776	3
WBGene00019615	8.661693285	9.122825024	8.838814868	8.952507278	9.19610753	9.176965977	8.892980527	8.910614564
WBGene00019616	3.164444999	3.184667984	3.172045082	3.163720912	4.047535517	3.896192664	4.025986116	3.591374561
WBGene00005081	3.445943361	3.628747025	4.009515923	3.310741453	3.439001031	3.577329224	3.473663856	3.707835725
WBGene00000857	8.065127434	8.39585694	8.035195565	8.068960814	8.355899636	8.182178271	8.455459217	8.116627822
WBGene00019617	13.03974235	13.34858973	14.92815453	15.26342644	13.03809342	13.12499822	14.41788379	14.45527036
WBGene00019618	3.164444999	3.184667984	3	3	3.306974015	3	3	3.172065523
WBGene00019619	10.79248649	11.50819393	12.67715765	12.60391474	10.50241259	10.57886818	11.67114525	11.42848629
WBGene00019620	11.79433843	11.82987061	11.3054669	11.16072528	12.11698091	12.10919767	11.93213651	11.70691824
WBGene00001715	3.164444999	3.495353523	3.172045082	3.783276423	3.439001031	3.317352977	3.332378776	3
WBGene00019621	3	3	3	3	3	3	3	3.172065523
WBGene00019622	6.446290354	6.437226062	6.374681754	4.766997892	6.684314922	6.502556453	6.473062177	5.874505815
WBGene00045265	8.334838598	8.542552043	8.089871288	7.530553942	8.355899636	8.428719383	8.446915442	8.035371844
WBGene00010730	10.75990935	10.76899846	10.74680105	10.84277831	10.89835601	10.88546714	10.74126533	10.90781429
WBGene00006978	8.001300402	7.669220311	7.773158848	7.12628174	7.970398379	8.117187479	7.831030841	8.327010144
WBGene00010731	10.31872893	10.41679663	10.2428451	10.46018006	10.35035027	10.2107518	9.966972675	10.13665742
WBGene00010732	11.81459651	11.93785778	11.66593112	11.8576839	11.66401539	11.5885232	10.8833892	11.54364137
WBGene00003639	11.58711976	11.38513627	11.72239533	11.72835375	11.54450689	11.59220692	11.65500869	11.75719902
WBGene00010734	9.368362571	9.318180423	9.228168167	9.357486257	9.406306291	9.186744865	9.61893504	9.438889288
WBGene00010735	4.292085683	5.096710225	4.920825893	4.547331346	5.070728547	5.069890873	5.501713928	5.184842384
WBGene00010736	11.94153606	11.80453901	11.85970631	11.90112277	11.89784158	11.93085741	11.98140674	11.96455656
WBGene00010737	4.219142721	4.323144747	4.713598963	3.678849386	4.474216138	4.157180344	4.736297171	4.097633432
WBGene00019623	5.658173422	5.310370964	5.300500813	5.445298279	6.306208623	6.227346192	6.235780703	5.716661173
WBGene00019624	8.65824831	9.607990904	9.063078046	9.106378911	9.484793231	9.378131975	9.36829038	8.861170033
WBGene00019625	3.312049054	3.184667984	3	3.444155505	3.306974015	3	3	3
WBGene00006129	3	3.184667984	3.172045082	3	3	3	3	3
WBGene00019626	5.006610872	5.142048884	5.143938561	4.817059347	5.97749896	6.149479156	6.111546711	5.716661173
WBGene00006255	3.445943361	4.323144747	3.172045082	3.163720912	3.671542928	3.577329224	3.93115879	3.32577875
WBGene00044515	3.975174388	3.750843922	3.915774072	3.566269616	4.047535517	4.075320463	3.82965727	4.180595991
WBGene00010745	9.011373349	9.094274136	8.998810497	8.467999963	10.12506119	10.1294259	9.050721536	8.892270874
WBGene00010746	4.427760582	5.228663341	6.283796745	5.9945806	6.89442457	6.405399837	6.734077218	6.476852371
WBGene00010747	6.085010008	6.455299966	7.062221016	5.85777599	6.928523047	7.011817441	7.135995516	7.266077176
WBGene00010748	4.06116351	3	3.325741999	3.678849386	4.411302243	4.308158984	5.083586551	5.144079247
WBGene00010749	8.554588189	8.450941811	9.809962208	9.779736195	8.899291025	8.994144578	9.611308971	9.689620805
WBGene00010750	7.23792756	7.809309756	8.553838441	7.739681492	7.661281878	7.726034027	8.407829676	8.266578089
WBGene00045198	3	3.863409062	3.172045082	3.163720912	3.775118483	3.691628499	3.602338481	3.815593777
WBGene00019627	12.38565795	12.26849103	12.24082709	12.13987956	12.35941312	12.234109	11.46604937	12.25513396
WBGene00019628	11.43034212	11.41776302	11.45926536	11.59706333	11.42916078	11.26822271	11.28915227	11.29521435
WBGene00019629	12.85328432	12.82589877	12.77800368	12.87950767	12.76881284	12.72813044	11.65825047	12.71500913
WBGene00019630	8.793152449	9.55450005	9.449203529	9.004742575	9.669194526	9.508610251	9.742766355	8.739889799
WBGene00019631	10.55935383	10.46554008	10.25963622	10.01908744	10.30996086	10.34015852	10.75862942	10.29979973
WBGene00001262	12.77512783	12.82828453	12.50250705	12.62514645	12.78150079	12.8735239	12.46718011	12.48851192
WBGene00019633	5.208531476	5.661215979	4.968294276	4.766997892	5.690089524	5.111555616	5.927277605	5.263068045
WBGene00001614	4.06116351	3.628747025	4.180494385	4.138634266	4.534500708	4.075320463	4.277974249	4.180595991
WBGene00006753	9.914663034	10.03343096	9.984603004	10.31312641	10.36909448	10.31919562	10.39771521	10.40813134
WBGene00006394	11.24067173	11.34510569	11.17308854	10.99052167	11.15391123	11.11405148	10.63527162	11.18273464
WBGene00010738	7.181448383	7.050267765	6.850536419	7.659630308	7.117745202	7.370400012	7.14658653	6.837982761
WBGene00010740	9.198512048	9.968844126	9.592418813	9.940811733	9.402267586	9.371716458	9.871243508	9.835966193
WBGene00010741	4.491095141	4.951462092	3.707765223	4.865441771	4.986912363	5.653038959	5.127019131	5.372986386
WBGene00010742	7.427936289	7.239455698	7.187847149	6.935509456	8.044825839	7.994502849	8.021442221	7.669445602
WBGene00010743	3	3.184667984	3	3.163720912	3.161636323	3	3.175740279	3
WBGene00010744	7.191016465	7.77374259	7.461046274	7.972859969	7.556151561	7.540202315	7.588493101	7.366945435
WBGene00019634	10.77668708	10.65241614	10.84860939	10.83520637	10.50241259	10.56581311	10.48376138	10.58129307
WBGene00004045	7.419821329	7.487949	7.197838463	7.338253218	7.534173898	7.517134534	7.432790562	7.595783073
WBGene00019636	7.797175767	8.200751891	8.057315124	7.916568211	8.140059723	8.096586667	8.344843342	7.99582715
WBGene00019638	4.142314433	4.399807964	4.009515923	4.215304267	4.204207141	4.308158984	4.198769781	4.180595991
WBGene00019639	3.883733382	3.34835794	3.172045082	3.783276423	4.047535517	4.157180344	3.473663856	3.591374561
WBGene00044202	4.142314433	4.323144747	4.009515923	4.423532435	4.047535517	4.157180344	4.277974249	4.097633432
WBGene00005794	3.312049054	3	3.325741999	3.880652209	3.306974015	3.691628499	3.175740279	3.32577875
WBGene00010752	6.380912048	6.065915291	7.284776721	7.659630308	7.481551967	7.772229832	7.238561523	7.8826841
WBGene00010754	5.814907736	5.836932422	5.441723871	4.423532435	5.110878604	4.890043754	4.424422326	5.263068045
WBGene00005777	3	3	3	3	3	3	3	3
WBGene00003017	4.491095141	4.399807964	3.915774072	3.971869056	4.345519166	4.628241229	4.424422326	4.404202943
WBGene00019640	3.445943361	3.184667984	3.172045082	3.566269616	3	3.167385061	3.332378776	3.172065523
WBGene00004751	8.925139038	10.04391981	9.213469047	10.10093153	9.172588702	8.999702725	9.089661581	8.937700058
WBGene00019641	4.219142721	4.845812068	4.009515923	4.138634266	4.127997033	4.234643761	4.198769781	4.333449363
WBGene00044381	3.445943361	3	3	3	3	3.167385061	3	3.172065523
WBGene00010755	8.520842259	8.9262665	8.271140534	8.799048083	8.779852484	8.875212544	9.02224933	8.786986518
WBGene00010756	5.090799579	4.845812068	4.968294276	5.001554543	5.636084985	6.067168395	5.363284135	5.475119732
WBGene00010757	8.373167068	8.391170169	8.178313589	8.216141368	8.525158618	8.55489268	8.585696215	8.436558736
WBGene00010758	9.503125995	9.161870189	9.301815828	9.227011031	9.046289122	9.114298762	9.363758725	9.283346416
WBGene00010765	3.164444999	3.750843922	4.258940229	3.678849386	3.161636323	3.577329224	3.175740279	3.591374561
WBGene00045403	3.681381128	3.967823512	4.180494385	3.566269616	4.648001392	4.378109038	4.424422326	3.707835725
WBGene00010759	10.38691978	10.33862264	9.524573653	10.01238857	9.974069948	10.16696143	9.785746825	9.563911987
WBGene00000972	5.68550701	6.671719407	6.061077517	6.792694753	7.43486752	7.370400012	7.135995516	6.61749425
WBGene00010760	6.721834161	6.242821005	6.850536419	6.702352764	3.671542928	4.569655345	4.114963073	5.688589289
WBGene00010761	3.883733382	3.495353523	3.325741999	3.310741453	3.161636323	3.453189218	3.473663856	3.172065523
WBGene00010762	3	3	3	3	3	3.317352977	3	3
WBGene00010763	4.71982399	5.349552516	4.768262359	4.288104535	5.49150651	5.653038959	5.771774312	5.407840414
WBGene00010764	3	3.34835794	3	3.163720912	3	3	3.175740279	3
WBGene00010766	12.16006263	11.97787113	11.74471725	11.78053907	11.79339112	11.78035379	11.81336256	11.84207839
WBGene00010767	8.474583568	8.679547098	8.629608654	8.533097059	8.837820069	8.784747198	8.744021212	8.739889799
WBGene00019642	7.411660465	7.330397292	7.57275619	6.792694753	8.269854762	8.157527063	8.509793512	8.106054495
WBGene00019643	5.450799384	6.283854282	5.923345185	5.85777599	6.453995317	6.246173547	6.331715178	5.849368712
WBGene00006803	13.4387939	13.59889327	13.42449598	13.51769194	13.41265402	13.47521991	13.23649923	13.35410814
WBGene00003844	9.802104325	9.429792651	9.374090396	8.829854917	10.52858575	10.66359111	10.03979861	9.797055087
WBGene00006801	12.33881465	12.47692861	12.26181475	12.83559272	12.49998048	12.42099079	11.84093172	12.38599109
